embedding,embedding_modelo,id_pregunta,categoria,modelo,pregunta,respuesta,respuesta_referencia,fuentes,tiempo_segundos,num_docs_recuperados,prefiltrado
bge-m3,BAAI/bge-m3,7,productos_defectuosos,qwen2.5:14b,¿Pueden negarse a cambiarme una prenda de ropa porque la que compré tiene roturas o mala calidad?,"No pueden negarte el cambio de la prenda si presenta defectos como roturas o problemas de calidad. Según las normas del Código de Protección y Defensa del Consumidor (Artículo 97), tienes derecho a que te reparen o cambien el producto si no cumple con lo esperado, especialmente por deficiencias en su fabricación o estructura.

Aquí cómo proceder paso a paso:

1. **Revisa la garantía**: Asegúrate de verificar la política de cambios y devoluciones del establecimiento donde compraste la ropa.
2. **Documenta el problema**: Toma fotos del producto para evidenciar los defectos como roturas o mala calidad.
3. **Acércate al vendedor**: Informa amablemente al vendedor sobre el problema con tu compra y solicita un cambio según tus derechos como consumidor.
4. **Demuestra el problema**: Muestra las fotos que tomaste para demostrar los defectos de la prenda.
5. **Solicita el cambio**: Si no te dan solución, insiste en el derecho al cambio del artículo.

Si sigues sin obtener resultados, puedes presentar una denuncia ante INDECOPI. Recuerda llevar todos los documentos y pruebas necesarias para tu caso.

Fuente: Código de Protección y Defensa del Consumidor (Ley N° 29571).","No. Si el producto no cumple con la calidad, materiales o cualificaciones que se ofrecieron, entonces están obligados a restituirte un nuevo producto.",Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Código de Protección y Defensa del Consumidor,5.13,3,False
bge-m3,BAAI/bge-m3,8,servicios_financieros,qwen2.5:14b,¿El banco puede cobrar comisiones o conceptos a mi tarjeta de crédito sin avisarme?,"Según las reglas que rigen la emisión de tarjetas de crédito en Perú, el banco debe informarte sobre cualquier costo asociado a tu tarjeta antes de que te la otorguen. Esto incluye detalles como cuándo podrían cobrarte por una nueva tarjeta si pierdes la original o si necesitas una tarjeta adicional.

Si alguna vez te cobran algo y no estás seguro, puedes revisar el Tarifario del banco (un documento donde detallan todos los posibles cargos) para entender cuáles son las situaciones en que podrían hacerlo. Si crees que un cargo no es justo o no fue bien explicado antes, debes comunicarte con la entidad financiera de inmediato para aclararlo.

Si el banco no te informó correctamente y has pagado una tarifa por error, deberías poner una reclamación formal ante INDECOPI. Estos son los pasos básicos que puedes seguir:

1. Comunícate directamente con tu banco para tratar de resolver la situación.
2. Si el problema persiste, envía una carta a INDECOPI con todos los detalles del caso y los documentos que respalden tu reclamación (recibos, cartas anteriores al banco).
3. Espera la respuesta de INDECOPI, quien puede investigar y tomar medidas correctivas contra el banco si procede.

Recuerda siempre mantener registros claros y detallados de todas las comunicaciones con tu entidad financiera para tener pruebas en caso de que tengas que apelar a una entidad reguladora como INDECOPI.",No. Está prohibido aumentar o cambiar las comisiones y otros gastos que pague el consumidor sin que primero se le informe adecuadamente.,Resolución SBS N° 3274-2017 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Cartilla informativa sobre Tarjetas de Crédito,5.8,3,False
bge-m3,BAAI/bge-m3,9,libro_reclamaciones,qwen2.5:14b,¿Una empresa o negocio digital tiene que tener un libro de reclamaciones?,"Sí, una empresa o negocio digital debe tener un Libro de Reclamaciones. Este puede ser físico pero generalmente es virtual para este tipo de negocios. Si quieres hacer una queja o reclamo, debes buscar cómo acceder a este libro en la página web del negocio o en su aplicación móvil. El dueño del negocio tiene que ayudarte y facilitar el proceso si tú lo pides.

Si necesitas presentar un reclamo:

1. Busca el Libro de Reclamaciones virtual en la página web o aplicación del negocio.
2. Si no puedes encontrarlo, pregunta al servicio al cliente cómo hacerlo.
3. Escribe tu queja o reclamo con todos los detalles posibles.
4. El negocio tiene que ayudarte a completar correctamente este proceso.

Si el negocio no te ayuda o no tiene el Libro de Reclamaciones disponible, puedes reportarlo a INDECOPI para que lo investiguen.","Sí. Todos los negocios, sean con tienda física o virtual, deben contar con un libro de reclamaciones. En caso de un negocio digital, el libro de reclamaciones es virtual, y tiene las mismas características que un libro de reclamaciones físico.",Código de Protección y Defensa del Consumidor | Decreto Supremo N° 011-2011-PCM | Lineamientos sobre Protección al Consumidor - Actualizado 2022,3.47,3,False
bge-m3,BAAI/bge-m3,10,precios,qwen2.5:14b,¿Pueden subir o cobrarme más del precio que muestran en la tienda o página web?,"No, los establecimientos no pueden subir el precio o cobrarte una cantidad mayor a la que muestra en la tienda o en su página web. Según la ley, deben mostrar claramente y de manera fácilmente perceptible el precio total del producto o servicio, incluyendo impuestos y cargos adicionales que puedan aplicarse.

Si ves un precio específico, eso es lo que deberías pagar. Si luego te quieren cobrar más, tienes derecho a negarte a pagar ese monto adicional y reclamar ante INDECOPI si consideras que tus derechos han sido violados.

Pasos prácticos:
1. Anota el precio mostrado en la tienda o página web.
2. Si se te intenta cobrar más, pide explicaciones claras del por qué.
3. Si no estás conforme, no pagues la cantidad extra y contacta a INDECOPI para presentar tu queja.

Fuente: Código de Protección y Defensa del Consumidor, Ley N° 29571","No. Cualquier aumento o sobreprecio al precio que se exhibe en la página web o en la tienda física está prohibido. La empresa debe mostrar exactamente el precio final a cobrar, o avisar claramente si existe algún recargo o pago adicional.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,3.86,3,False
bge-m3,BAAI/bge-m3,11,precios,qwen2.5:14b,¿Me pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante?,"No, no te pueden obligar a pagar una propina ni un monto adicional al precio que está en la carta. Si el precio ya incluye todo lo que te brindan como servicio, no puedes ser forzado a dar más dinero encima. La ley protege contra este tipo de prácticas y exige que los precios sean claros y justos para todos los clientes.

Si notas algo irregular en un restaurante, deberías:

1. Pedir explicaciones claramente sobre por qué se te está cobrando una propina adicional o un monto superior al precio de la carta.
2. Si no estás conforme, puedes optar por no pagar lo que consideras es un cargo injusto.
3. Luego de esto, si el problema persiste, puedes denunciarlo a INDECOPI para que ellos investiguen y actúen en tu favor.

Recuerda siempre tener pruebas como facturas o fotos del menú con los precios en caso de necesitarlas más adelante.

Fuente: Ley N° 29571 - Código de Protección y Defensa del Consumidor.","No. La propina es únicamente voluntaria, y cualquier recargo, suma o pago adicional que deba hacerse por el servicio de restaurante o alimentación debe figurar y ser informado al cliente de forma íntegra y adecuada antes de producirse el consumo.",Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Anexos de la Resolución SBS N° 3274-2017 | Anexos de la Resolución SBS N° 3274-2017,4.12,3,False
bge-m3,BAAI/bge-m3,12,educacion,qwen2.5:14b,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?,"No, el colegio no puede obligarte a comprar libros de texto nuevos. Según la Ley N° 29571 (Código de Protección y Defensa del Consumidor), las instituciones educativas no tienen el derecho de forzar a los alumnos o padres de familia a adquirir textos escolares que sean nuevos o diseñados para un solo uso. Tú tienes la opción de comprar libros usados, que son una buena alternativa económica.

Pasos prácticos:
1. Si te piden comprar libros nuevos, recuerda tu derecho y pregunta si puedes usar libros de segunda mano.
2. Busca libros usados en librerías o entre estudiantes mayores; a veces pueden ser más baratos.
3. Si hay un problema con la institución educativa sobre este tema, puedes reportarlo al INDECOPI.

Fuente: Ley N° 29571 y artículo del contexto relacionado a textos escolares.",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Ley N° 29694,3.52,3,False
bge-m3,BAAI/bge-m3,1,libro_reclamaciones,llama3.1:8b,¿Cuál es la diferencia entre queja y reclamo en el Libro de Reclamaciones?,"La principal diferencia entre una queja y un reclamo en el Libro de Reclamaciones está en su relación con el producto o servicio adquirido. Si tienes un problema con la atención del personal de seguridad en un establecimiento comercial o con la limpieza de los servicios higiénicos, debes presentar una queja. Por otro lado, si hay algo mal con el producto o servicio que compraste directamente (como un televisor que no enciende), entonces es un reclamo.

Práctica para un consumidor: Paso a paso:

1. Identifica si tienes un problema con la atención del personal en un establecimiento comercial o con aspectos generales como la limpieza.
2. Si es así, presenta una queja al proveedor, explicando el problema específico y cómo lo afecta a ti.

Si tienes un problema directamente relacionado con el producto o servicio:

1. Identifica si hay algo mal con tu compra (como un televisor que no funciona).
2. Presenta un reclamo en el Libro de Reclamaciones del proveedor, explicando qué anda mal y cómo lo afecta.
3. El proveedor debe responder formalmente a tu reclamo en 15 días hábiles.

Si el problema con el producto o servicio sigue sin resolverse:

1. Puedes presentar una denuncia administrativa ante INDECOPI si crees que el problema es una infracción al Código de Protección y Defensa del Consumidor.","La reclamación trata sobre problemas o deficiencias en el producto o servicio en sí, como un aparato que no funcione o una comida contaminada, mientras que una queja trata sobre el servicio al cliente y el trato al consumidor por parte del establecimiento o proveedor, como un mesero que exija propina.",Guía de procedimientos INDECOPI - Reclamos y Denuncias | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Decreto Supremo N° 011-2011-PCM,6.47,3,False
bge-m3,BAAI/bge-m3,2,telecomunicaciones,llama3.1:8b,¿A quién reclamo si tengo un problema con mi servicio de telefonía móvil?,"Si tienes problemas con tu servicio de telefonía móvil, elige la opción correspondiente en el formulario. Puedes elegir entre varias opciones como ""problema de calidad del servicio"", ""en la facturación o cobro"" o ""migración"". Luego de seleccionar el problema específico, describe detalladamente lo que sucede y qué es lo que necesitas para resolverlo.

Si no tienes acceso a Internet, puedes presentar tu reclamo por teléfono. Para hacer esto, llama al número de atención al cliente de tu proveedor de telefonía móvil y sigue las instrucciones de un asistente para presentar tu reclamo de forma telefónica. 

Recuerda que los representantes del servicio de atención al cliente tendrán el formulario correspondiente para completarlo durante la comunicación. Durante la llamada, el asistente deberá leer al usuario el contenido del campo del formulario referido a las razones para el recurso de apelación y obtener su conformidad respecto de lo registrado.

También puedes presentar tu reclamo por escrito o mediante una página web u aplicativo. El OSIPTEL establece que los proveedores de servicios públicos deben incluir en sus páginas principales un mecanismo en línea para la presentación de recursos de apelación y proporcionar al usuario un ejemplar del formulario del recurso de apelación como constancia de su recepción.

Recuerda revisar que el reclamo sea recibido por la empresa correspondiente a tu servicio de telefonía móvil, ya que si se trata de otra materia reclamable, los plazos y procedimientos pueden variar. 

Espero que esta información te haya ayudado. Si necesitas ayuda adicional o tienes más preguntas, no dudes en preguntar.

Fuentes: 
- Ley N° 29571 del Código de Protección y Defensa del Consumidor.","El primer reclamo debe hacerse a la empresa prestadora del servicio, sea Claro, Movistar, Entel, etc. Ellos te deben brindar medios o canales para presentar tu reclamo. Si, luego de su respuesta, no sientes que han satisfecho tus derechos, puedes interponer una denuncia ante INDECOPI.",Guía de reclamos y quejas en el servicio público de telecomunicaciones | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL,4.1,3,False
bge-m3,BAAI/bge-m3,3,indecopi,llama3.1:8b,¿Qué diferencia una denuncia de una reclamación?,"Una denuncia es el paso posterior ante INDECOPI cuando la empresa no resolvió tu reclamo o cometió una infracción al Código de Protección y Defensa del Consumidor. Una reclamación, por otro lado, es una comunicación directa con la empresa para solucionar un problema relacionado con un producto o servicio.

En la práctica, si quieres presentar una denuncia, debes seguir los siguientes pasos:

1. Presenta un reclamo a la empresa y asegúrate de que han respondido o no resuelto el problema.
2. Si la respuesta es negativa o no obtienes una solución, busca la información necesaria para fundamentar tu denuncia (por ejemplo, copias del contrato, facturas, correos electrónicos, etc.).
3. Presenta la denuncia a INDECOPI en línea o de manera presencial, explicando claramente el problema y proporcionando toda la documentación relevante.

Recuerda que una reclamación es el primer paso para solucionar un problema con un proveedor, mientras que una denuncia es el paso posterior cuando la empresa no ha resuelto el problema o ha incurrido en alguna infracción.

**Fuente:** Reglamento de Protección al Consumidor (artículo 4).",Un reclamo o queja es una muestra de disconformidad que brinda el consumidor contra la empresa o proveedor a través del Libro de Reclamaciones. Una denuncia es una solicitud dirigida a INDECOPI para que sancionen con una multa al proveedor o empresa por vulnerar tus derechos como consumidor. Primero debe realizarse el reclamo antes de acudir a la denuncia.,Guía de procedimientos INDECOPI - Reclamos y Denuncias | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Resolución SBS N° 04036-2022,2.91,3,False
bge-m3,BAAI/bge-m3,4,inmobiliario,llama3.1:8b,¿Qué debe figurar en el contrato de compraventa de un departamento que me brinda la inmobiliaria?,"El contrato de compraventa de un departamento deberá contener información como:

*   Identificación del proveedor (inmobiliaria) y su domicilio legal.
*   Identificación del inmueble a vender (departamento).
*   Identificación de la partida registral correspondiente, si es que se trata de una venta de bienes futuros.
*   Área exclusiva y común, medidas perimétricas, acabados y características relevantes del departamento.
*   Precio de venta del inmueble.
*   Forma de pago y plazo para la entrega del dinero.
*   Plazo, fecha o condiciones específicas sobre la entrega del departamento.
*   Penalidades por incumplimiento, si se hubieran pactado, incluyendo montos y supuestos de aplicación.
*   Mecanismos para resolver controversias que puedan surgir.

Es importante recordar que el proveedor debe redactar el contrato de compraventa de manera accesible al consumidor. 

Si tienes alguna duda más, no dudes en preguntarme.","Deben brindarse todos los datos y condiciones de la venta del departamento. Algunas cosas indispensables son el área del inmueble, el precio exacto, la forma y plazos de pago, las penalidades que hubieran y la forma de resolver controversias. Estos datos deben coincidir con las ofertas y ofrecimientos dados en la publicidad o las negociaciones previas.",Código de Protección y Defensa del Consumidor | Guía sobre productos y servicios inmobiliarios | Guía sobre productos y servicios inmobiliarios,2.43,3,False
bge-m3,BAAI/bge-m3,5,servicios_financieros,llama3.1:8b,"¿Tengo derecho a pagar por adelantado mis préstamos con el banco, para evitar intereses?","¡Claro que sí! De acuerdo al artículo 86 del Código de Protección y Defensa del Consumidor, tienes derecho a pagar por adelantado tus préstamos con el banco. Esto significa que puedes hacer un pago anticipado de la deuda en cualquier momento, sin necesidad de esperar a la fecha fijada originalmente.

Para ejercer este derecho, sigue estos pasos:

1. Consulta tu contrato de crédito para ver si hay alguna formalidad o plazo específico para solicitar el pago anticipado.
2. Si no hay nada especificado en el contrato, puedes llamar al banco y solicitar hacer un pago anticipado de la deuda total o parcial.
3. El banco deberá aplicar el pago a los intereses que adeudas desde la fecha del préstamo hasta el día del pago, y luego al capital de la deuda.
4. Si el monto del pago es inferior al valor de una cuota, asegúrate de completar correctamente los datos de las cuentas afectadas y las cuentas de destino de tu operación.

Recuerda que no te cobrarán penalidades o intereses adicionales por hacer un pago anticipado. ¡Es un derecho tuyo!

Fuente: Código de Protección y Defensa del Consumidor, artículo 86.","Sí. El consumidor tiene derecho a pagar por adelantado los créditos o deudas que haya contraído con la institución financiera, libremente. El banco no puede negarse a recibir el pago.",Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Lineamientos sobre Protección al Consumidor - Actualizado 2022,2.74,3,False
bge-m3,BAAI/bge-m3,6,indecopi,llama3.1:8b,¿Puedo pedir indemnización o reparación por los daños sufridos mediante el Libro de Reclamaciones o INDECOPI?,"Lo siento, pero la respuesta es un poco complicada. En resumen, no puedes pedir indemnización o reparación por daños sufridos a través del Libro de Reclamaciones o INDECOPI. INDECOPI solo puede imponer multas y medidas correctivas para que el proveedor repare la situación (devolver dinero, reemplazar producto, cubrir gastos médicos). Si has sufrido daños económicos mayores, daños físicos o lesiones, o daño moral, debes iniciar un proceso judicial ordinario ante el Poder Judicial.

Aquí hay los pasos que puedes seguir:

1. Presenta una queja en el Libro de Reclamaciones para denunciar la situación.
2. El proveedor debe responder a tu queja dentro del plazo establecido.
3. Si no se resuelve con un acuerdo, puedes buscar asesoría jurídica para iniciar un proceso judicial ordinario ante el Poder Judicial para solicitar indemnización o reparación por los daños sufridos.

Recuerda que INDECOPI solo puede ayudarte a resolver la situación de manera administrativa y no puede otorgar indemnizaciones.

Fuente: Artículo 13 del Reglamento correspondiente al Código de Protección y Defensa del Consumidor.","No. La reclamación y la denuncia por derechos de consumidor no permiten exigirle a la empresa o proveedor una indemnización por daños y perjuicios. La indemnización por los daños sufridos debe interponerse como un juicio ordinario, ante el Poder Judicial.",Decreto Supremo N° 011-2011-PCM | Guía de procedimientos INDECOPI - Reclamos y Denuncias | Resolución Final N° 016-2022/CPC-INDECOPI-PUN,2.75,3,False
bge-m3,BAAI/bge-m3,7,productos_defectuosos,llama3.1:8b,¿Pueden negarse a cambiarme una prenda de ropa porque la que compré tiene roturas o mala calidad?,"Si tu prenda de vestir tiene roturas o mala calidad y es por defecto de fabricación, puedes reclamar el cambio o la devolución del dinero pagado. El comercio debe cambiarla o darte una reparación gratuita según lo que indican los artículos 97 y 23 del Código de Protección y Defensa del Consumidor.

En caso de querer un cambio, debes ir al mismo lugar donde compraste la prenda con la factura original. Si el dueño no te da satisfacción, puedes acudir a denunciarlo en la Oficina Registral de su localidad o presentar una queja ante INDECOPI.

Si prefieres devolverte el dinero, también puedes hacerlo sin problemas y obtener tu dinero con intereses. Solo asegúrate de llevar toda la documentación original como factura e identificación personal.

Recuerda que es importante actuar dentro del plazo de tiempo estipulado por ley para evitar complicaciones.

Fuente: Código de Protección y Defensa del Consumidor, Ley N° 29571.","No. Si el producto no cumple con la calidad, materiales o cualificaciones que se ofrecieron, entonces están obligados a restituirte un nuevo producto.",Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Código de Protección y Defensa del Consumidor,2.42,3,False
bge-m3,BAAI/bge-m3,8,servicios_financieros,llama3.1:8b,¿El banco puede cobrar comisiones o conceptos a mi tarjeta de crédito sin avisarme?,"Tienes derecho a saber qué costo te generará cada acción relacionada con tu tarjeta. Por ejemplo, si la empresa emisora quiere cobrarte por la reposición o reimpresión de la tarjeta debido al robo, pérdida o deterioro, ellos deben informarlo contigo antes. En el caso de una nueva tarjeta de beneficios, también deben comunicártelo con anticipación. Recuerda revisar el Tarifario del banco para conocer los posibles costos que se aplican a tu tarjeta y su uso.

Fuentes:

- Código de Protección y Defensa del Consumidor (Ley N° 29571)
- Reglamento de Tarjetas de Crédito y Débito.",No. Está prohibido aumentar o cambiar las comisiones y otros gastos que pague el consumidor sin que primero se le informe adecuadamente.,Resolución SBS N° 3274-2017 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Cartilla informativa sobre Tarjetas de Crédito,1.7,3,False
bge-m3,BAAI/bge-m3,9,libro_reclamaciones,llama3.1:8b,¿Una empresa o negocio digital tiene que tener un libro de reclamaciones?,"Sí, una empresa o negocio digital debe tener un libro de reclamaciones. De acuerdo con el artículo 4 del texto proporcionado, los proveedores que utilicen medios virtuales para establecer sus relaciones de consumo deben implementar un Libro de Reclamaciones Virtual.

Puedes hacer lo siguiente paso a paso:

1. Pide al representante del negocio digital que te muestre donde está el libro de reclamaciones.
2. Si es físico, pídele permiso para revisarlo y tómale nota de su contenido o pide una fotocopia.
3. Si es virtual, pregunta si pueden guiarte a ingresar tu reclamo en línea.

Recuerda que los establecimientos comerciales deben poner inmediatamente el libro de reclamaciones a disposición del consumidor cuando lo solicite.

Fuentes: Artículo 4 del Reglamento de Libro de Reclamaciones.","Sí. Todos los negocios, sean con tienda física o virtual, deben contar con un libro de reclamaciones. En caso de un negocio digital, el libro de reclamaciones es virtual, y tiene las mismas características que un libro de reclamaciones físico.",Código de Protección y Defensa del Consumidor | Decreto Supremo N° 011-2011-PCM | Lineamientos sobre Protección al Consumidor - Actualizado 2022,2.0,3,False
bge-m3,BAAI/bge-m3,10,precios,llama3.1:8b,¿Pueden subir o cobrarme más del precio que muestran en la tienda o página web?,"No. Según el Artículo 5 del Código de Protección y Defensa del Consumidor (no menciono un número de ley específico), los establecimientos comerciales deben exhibir los precios de manera fácilmente perceptible para el consumidor. Además, según el Artículo 4, cuando se muestra un precio, debe incluir todos los tributos, comisiones y cargos aplicables.

En la práctica, esto significa que si ves un precio en una tienda o página web, no pueden cobrarte más dinero por ese producto o servicio. Sin embargo, es importante mencionar que si el proveedor ofrece servicios adicionales (como transporte, instalación), puede cobrar por ellos previa autorización y aceptación del consumidor.

Si te cobran más de lo mostrado, puedes reclamar ante INDECOPI para que se les imponga una medida correctiva.","No. Cualquier aumento o sobreprecio al precio que se exhibe en la página web o en la tienda física está prohibido. La empresa debe mostrar exactamente el precio final a cobrar, o avisar claramente si existe algún recargo o pago adicional.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,1.97,3,False
bge-m3,BAAI/bge-m3,11,precios,llama3.1:8b,¿Me pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante?,"No, no te pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante. Si un restaurante le pone una tarjeta con precios distinta a otra persona por el mismo producto sin justificación alguna, como lo mencionó tu caso, eso es abusivo y deberías presentar una denuncia ante INDECOPI para proteger tus derechos.

Paso a paso, puedes hacer las siguientes acciones:

1.  Identifica qué tipo de tarjeta le entregaron: si era la carta azul o amarilla.
2.  Revisa si el producto ofrecido tiene un precio fijo en ambas cartas.
3.  Si no hay precio en la carta amarilla, es posible que estuvieras siendo abusado.
4.  Presenta una denuncia ante INDECOPI con una copia de la tarjeta entregada y el producto pedido.

Recuerda consultar el Reglamento del Código de Protección y Defensa del Consumidor en caso de dudas o necesites más información.

Fuentes utilizadas:
*   Ley N° 29571, Código de Protección y Defensa al Consumidor.","No. La propina es únicamente voluntaria, y cualquier recargo, suma o pago adicional que deba hacerse por el servicio de restaurante o alimentación debe figurar y ser informado al cliente de forma íntegra y adecuada antes de producirse el consumo.",Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Anexos de la Resolución SBS N° 3274-2017 | Anexos de la Resolución SBS N° 3274-2017,2.49,3,False
bge-m3,BAAI/bge-m3,12,educacion,llama3.1:8b,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?,"No, según lo establecido en el Artículo 2.1 de la norma, las instituciones educativas públicas y privadas no pueden obligar a los alumnos o a los padres de familia a adquirir textos escolares nuevos o de primer uso.

En la práctica, esto significa que puedes optar por comprar libros de texto usados para tus hijos. Si el colegio insiste en que debes comprar un libro nuevo, puedes mencionar este derecho y solicitar que te proporcione información sobre cómo pueden adquirir textos escolares usados.

Recuerda que también se fomenta la implementación de bancos de libros para proteger la economía de los padres de familia. Puedes preguntar al colegio si disponen de este tipo de iniciativa.

Fuente: Artículo 2 del contexto legal citado.",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Ley N° 29694,1.91,3,False
